ecosystem,namespace,name,version,repo_url,resolution_source
npm,,detect-libc,2.1.2,https://github.com/lovell/detect-libc,deps_dev
npm,,detect-newline,2.1.0,https://github.com/sindresorhus/detect-newline,deps_dev
npm,,detect-newline,3.1.0,https://github.com/sindresorhus/detect-newline,deps_dev
npm,,detect-newline,4.0.1,https://github.com/sindresorhus/detect-newline,deps_dev
npm,,detect-node,2.0.3,https://github.com/iliakan/detect-node,deps_dev
npm,,detect-node,2.0.4,https://github.com/iliakan/detect-node,deps_dev
npm,,detect-node,2.1.0,https://github.com/iliakan/detect-node,deps_dev
npm,,detect-node-es,1.0.0,https://github.com/thekashey/detect-node,deps_dev
npm,,detect-node-es,1.1.0,https://github.com/thekashey/detect-node,deps_dev
npm,,detect-package-manager,2.0.1,https://github.com/egoist/detect-package-manager,deps_dev
npm,,detect-passive-events,2.0.3,https://github.com/rafgraph/detect-passive-events,deps_dev
npm,,detect-port,1.3.0,https://github.com/node-modules/detect-port,deps_dev
npm,,detect-port,1.6.1,https://github.com/node-modules/detect-port,deps_dev
npm,,detect-port,2.1.0,https://github.com/node-modules/detect-port,deps_dev
npm,,detect-port-alt,1.1.3,https://github.com/node-modules/detect-port,deps_dev
npm,,detect-port-alt,1.1.6,https://github.com/node-modules/detect-port,deps_dev
npm,,detective,4.7.1,https://github.com/browserify/detective,deps_dev
npm,,detective,5.1.0,https://github.com/browserify/detective,deps_dev
npm,,detective,5.2.0,https://github.com/browserify/detective,deps_dev
npm,,detective,5.2.1,https://github.com/browserify/detective,deps_dev
npm,,detective-amd,3.1.2,https://github.com/dependents/node-detective-amd,deps_dev
npm,,detective-amd,4.2.0,https://github.com/dependents/node-detective-amd,deps_dev
npm,,detective-cjs,3.1.3,https://github.com/dependents/node-detective-cjs,deps_dev
npm,,detective-cjs,4.1.0,https://github.com/dependents/node-detective-cjs,deps_dev
npm,,detective-es6,2.2.2,https://github.com/dependents/node-detective-es6,deps_dev
npm,,detective-es6,3.0.1,https://github.com/dependents/node-detective-es6,deps_dev
npm,,detective-less,1.0.2,https://github.com/Mike-Dax/node-detective-less,deps_dev
npm,,detective-postcss,4.0.0,https://github.com/dependents/node-detective-postcss,deps_dev
npm,,detective-postcss,6.1.3,https://github.com/dependents/node-detective-postcss,deps_dev
npm,,detective-sass,3.0.2,https://github.com/dependents/node-detective-sass,deps_dev
npm,,detective-sass,4.1.3,https://github.com/dependents/node-detective-sass,deps_dev
npm,,detective-scss,2.0.2,https://github.com/dependents/node-detective-scss,deps_dev
npm,,detective-scss,3.1.1,https://github.com/dependents/node-detective-scss,deps_dev
npm,,detective-stylus,1.0.3,https://github.com/dependents/node-detective-stylus,deps_dev
npm,,detective-stylus,2.0.1,https://github.com/dependents/node-detective-stylus,deps_dev
npm,,detective-stylus,3.0.0,https://github.com/dependents/node-detective-stylus,deps_dev
npm,,detective-typescript,7.0.2,https://github.com/dependents/detective-typescript,deps_dev
npm,,detective-typescript,9.1.1,https://github.com/dependents/detective-typescript,deps_dev
npm,,dettle,1.0.5,https://github.com/fabiospampinato/dettle,deps_dev
npm,,dev-null,0.1.1,https://github.com/thlorenz/dev-null,deps_dev
npm,,devalue,2.0.1,https://github.com/sveltejs/devalue,deps_dev
npm,,devalue,5.3.2,https://github.com/sveltejs/devalue,deps_dev
npm,,devlop,1.1.0,https://github.com/wooorm/devlop,deps_dev
npm,,devtools-modules,0.0.37,,none
npm,,devtools-modules,1.1.5,,none
npm,,devtools-protocol,0.0.1107588,https://github.com/ChromeDevTools/devtools-protocol,deps_dev
npm,,devtools-protocol,0.0.1286932,https://github.com/ChromeDevTools/devtools-protocol,deps_dev
npm,,devtools-protocol,0.0.1367902,https://github.com/ChromeDevTools/devtools-protocol,deps_dev
npm,,devtools-protocol,0.0.1459876,https://github.com/ChromeDevTools/devtools-protocol,deps_dev
npm,,devtools-protocol,0.0.1464554,https://github.com/ChromeDevTools/devtools-protocol,deps_dev
npm,,devtools-protocol,0.0.1478340,https://github.com/ChromeDevTools/devtools-protocol,deps_dev
npm,,devtools-services,0.0.1,,none
npm,,dexie,3.2.3,https://github.com/dexie/Dexie.js,deps_dev
npm,,dexie,4.2.0,https://github.com/dexie/Dexie.js,deps_dev
npm,,dezalgo,1.0.3,https://github.com/npm/dezalgo,deps_dev
npm,,dezalgo,1.0.4,https://github.com/npm/dezalgo,deps_dev
npm,,dfa,1.2.0,ssh://git@github.com/devongovett/dfa,deps_dev
npm,,di,0.0.1,https://github.com/vojtajina/node-di,deps_dev
npm,,diacritic,0.0.2,git@github.com:Nijikokun/Diacritics.js,deps_dev
npm,,diacritics,1.3.0,https://github.com/andrewrk/node-diacritics,deps_dev
npm,,diagnostics_channel,1.1.0,https://github.com/simon-id/diagnostics_channel-polyfill,deps_dev
npm,,dicer,0.3.0,ssh://git@github.com/mscdex/dicer,deps_dev
npm,,dicer,0.3.1,ssh://git@github.com/mscdex/dicer,deps_dev
npm,,didyoumean,1.2.2,https://github.com/dcporter/didyoumean.js,deps_dev
npm,,diff,1.4.0,https://github.com/kpdecker/jsdiff,deps_dev
npm,,diff,3.2.0,https://github.com/kpdecker/jsdiff,deps_dev
npm,,diff,3.4.0,https://github.com/kpdecker/jsdiff,deps_dev
npm,,diff,3.5.0,https://github.com/kpdecker/jsdiff,deps_dev
npm,,diff,4.0.1,https://github.com/kpdecker/jsdiff,deps_dev
npm,,diff,4.0.2,https://github.com/kpdecker/jsdiff,deps_dev
npm,,diff,5.0.0,https://github.com/kpdecker/jsdiff,deps_dev
npm,,diff,5.1.0,https://github.com/kpdecker/jsdiff,deps_dev
npm,,diff,5.2.0,https://github.com/kpdecker/jsdiff,deps_dev
npm,,diff,7.0.0,https://github.com/kpdecker/jsdiff,deps_dev
npm,,diff,8.0.2,https://github.com/kpdecker/jsdiff,deps_dev
npm,,diff-frag,1.0.1,,none
npm,,diff-match-patch,1.0.5,https://github.com/JackuB/diff-match-patch,deps_dev
npm,,diff-sequences,24.3.0,https://github.com/jestjs/jest,deps_dev
npm,,diff-sequences,24.9.0,https://github.com/jestjs/jest,deps_dev
npm,,diff-sequences,25.1.0,https://github.com/jestjs/jest,deps_dev
npm,,diff-sequences,26.6.2,https://github.com/jestjs/jest,deps_dev
npm,,diff-sequences,27.5.1,https://github.com/jestjs/jest,deps_dev
npm,,diff-sequences,29.4.3,https://github.com/jestjs/jest,deps_dev
npm,,diff-sequences,29.6.3,https://github.com/jestjs/jest,deps_dev
npm,,diff-sequences,30.0.0-alpha.6,https://github.com/jestjs/jest,deps_dev
npm,,diff3,0.0.3,https://github.com/axosoft/diff3,deps_dev
npm,,diffable-html,4.1.0,https://github.com/rayrutjes/diffable-html,deps_dev
npm,,diffblazer,1.0.1,https://github.com/thecodrr/diffblazer,deps_dev
npm,,diffie-hellman,5.0.2,https://github.com/crypto-browserify/diffie-hellman,deps_dev
npm,,diffie-hellman,5.0.3,https://github.com/crypto-browserify/diffie-hellman,deps_dev
npm,,dijkstrajs,1.0.2,https://github.com/tcort/dijkstrajs,deps_dev
npm,,dijkstrajs,1.0.3,https://github.com/tcort/dijkstrajs,deps_dev
npm,,dir-compare,4.2.0,https://github.com/gliviu/dir-compare,deps_dev
npm,,dir-glob,2.0.0,https://github.com/kevva/dir-glob,deps_dev
npm,,dir-glob,2.2.2,https://github.com/kevva/dir-glob,deps_dev
npm,,dir-glob,3.0.1,https://github.com/kevva/dir-glob,deps_dev
npm,,direction,1.0.4,https://github.com/wooorm/direction,deps_dev
npm,,direction,2.0.1,https://github.com/wooorm/direction,deps_dev
npm,,director,1.2.2,http://github.com/flatiron/director,deps_dev
npm,,director,1.2.8,http://github.com/flatiron/director,deps_dev
npm,,dirt-simple-file-cache,0.4.0,ssh://git@github.com/thlorenz/dirt-simple-file-cache,deps_dev
npm,,discontinuous-range,1.0.0,https://github.com/dtudury/discontinuous-range,deps_dev
npm,,disparity,2.0.0,https://github.com/millermedeiros/disparity,deps_dev
npm,,disparity,3.0.0,https://github.com/millermedeiros/disparity,deps_dev
npm,,disparity,3.2.0,https://github.com/millermedeiros/disparity,deps_dev
npm,,distributions,2.1.0,https://github.com/AndreasMadsen/distributions,deps_dev
npm,,dlv,1.1.3,https://github.com/developit/dlv,deps_dev
npm,,dmg-builder,25.1.8,https://github.com/electron-userland/electron-builder,deps_dev
npm,,dmg-builder,26.0.14,https://github.com/electron-userland/electron-builder,deps_dev
npm,,dmg-builder,26.0.19,https://github.com/electron-userland/electron-builder,deps_dev
npm,,dmg-license,1.0.11,https://github.com/argv-minus-one/dmg-license,deps_dev
npm,,dnd-core,16.0.1,https://github.com/react-dnd/react-dnd,deps_dev
npm,,dns-equal,1.0.0,https://github.com/watson/dns-equal,deps_dev
npm,,dns-packet,1.2.2,https://github.com/mafintosh/dns-packet,deps_dev
npm,,dns-packet,1.3.1,https://github.com/mafintosh/dns-packet,deps_dev
npm,,dns-packet,1.3.4,https://github.com/mafintosh/dns-packet,deps_dev
npm,,dns-packet,5.2.1,https://github.com/mafintosh/dns-packet,deps_dev
npm,,dns-packet,5.3.1,https://github.com/mafintosh/dns-packet,deps_dev
npm,,dns-packet,5.4.0,https://github.com/mafintosh/dns-packet,deps_dev
npm,,dns-packet,5.5.0,https://github.com/mafintosh/dns-packet,deps_dev
npm,,dns-packet,5.6.0,https://github.com/mafintosh/dns-packet,deps_dev
npm,,dns-packet,5.6.1,https://github.com/mafintosh/dns-packet,deps_dev
npm,,dns-txt,2.0.2,https://github.com/watson/dns-txt,deps_dev
npm,,docdash,1.0.2,https://github.com/clenemt/docdash,deps_dev
npm,,docker-compose,0.24.8,ssh://git@github.com/PDMLab/docker-compose,deps_dev
npm,,docker-compose,1.2.0,ssh://git@github.com/PDMLab/docker-compose,deps_dev
npm,,docker-compose,1.3.0,ssh://git@github.com/PDMLab/docker-compose,deps_dev
npm,,docker-modem,3.0.8,ssh://git@github.com/apocas/docker-modem,deps_dev
npm,,docker-modem,5.0.6,ssh://git@github.com/apocas/docker-modem,deps_dev
npm,,dockerode,3.3.1,ssh://git@github.com/apocas/dockerode,deps_dev
npm,,dockerode,3.3.5,ssh://git@github.com/apocas/dockerode,deps_dev
npm,,dockerode,4.0.9,ssh://git@github.com/apocas/dockerode,deps_dev
npm,,docsearch.js,2.6.3,https://github.com/algolia/docsearch,deps_dev
npm,,doctoc,2.2.0,https://github.com/thlorenz/doctoc,deps_dev
npm,,doctrine,1.5.0,https://github.com/eslint/doctrine,deps_dev
npm,,doctrine,2.0.0,https://github.com/eslint/doctrine,deps_dev
npm,,doctrine,2.0.2,https://github.com/eslint/doctrine,deps_dev
npm,,doctrine,2.1.0,https://github.com/eslint/doctrine,deps_dev
npm,,doctrine,3.0.0,https://github.com/eslint/doctrine,deps_dev
npm,,doctrine-temporary-fork,2.1.0,https://github.com/eslint/doctrine,deps_dev
npm,,doctypes,1.1.0,https://github.com/pugjs/doctypes,deps_dev
npm,,document-register-element,1.13.1,https://github.com/WebReflection/document-register-element,deps_dev
npm,,documentation,11.0.1,ssh://git@github.com/documentationjs/documentation,deps_dev
npm,,documentation,12.0.3,ssh://git@github.com/documentationjs/documentation,deps_dev
npm,,dom-accessibility-api,0.5.13,https://github.com/eps1lon/dom-accessibility-api,deps_dev
npm,,dom-accessibility-api,0.5.14,https://github.com/eps1lon/dom-accessibility-api,deps_dev
npm,,dom-accessibility-api,0.5.16,https://github.com/eps1lon/dom-accessibility-api,deps_dev
npm,,dom-accessibility-api,0.5.3,https://github.com/eps1lon/dom-accessibility-api,deps_dev
npm,,dom-accessibility-api,0.6.3,https://github.com/eps1lon/dom-accessibility-api,deps_dev
npm,,dom-converter,0.1.4,https://github.com/AriaMinaei/dom-converter,deps_dev
npm,,dom-converter,0.2.0,https://github.com/AriaMinaei/dom-converter,deps_dev
npm,,dom-event-types,1.0.0,https://github.com/eddyerburgh/dom-event-types,deps_dev
npm,,dom-helpers,3.3.1,https://github.com/react-bootstrap/dom-helpers,deps_dev
npm,,dom-helpers,3.4.0,https://github.com/react-bootstrap/dom-helpers,deps_dev
npm,,dom-helpers,5.1.4,https://github.com/react-bootstrap/dom-helpers,deps_dev
npm,,dom-helpers,5.2.0,https://github.com/react-bootstrap/dom-helpers,deps_dev
npm,,dom-helpers,5.2.1,https://github.com/react-bootstrap/dom-helpers,deps_dev
npm,,dom-serialize,2.2.1,https://github.com/webmodules/dom-serialize,deps_dev
npm,,dom-serializer,0.1.0,https://github.com/cheeriojs/dom-serializer,deps_dev
npm,,dom-serializer,0.1.1,https://github.com/cheeriojs/dom-serializer,deps_dev
npm,,dom-serializer,0.2.1,https://github.com/cheeriojs/dom-serializer,deps_dev
npm,,dom-serializer,0.2.2,https://github.com/cheeriojs/dom-serializer,deps_dev
npm,,dom-serializer,1.2.0,https://github.com/cheeriojs/dom-serializer,deps_dev
npm,,dom-serializer,1.3.1,https://github.com/cheeriojs/dom-serializer,deps_dev
npm,,dom-serializer,1.3.2,https://github.com/cheeriojs/dom-serializer,deps_dev
npm,,dom-serializer,1.4.1,https://github.com/cheeriojs/dom-serializer,deps_dev
npm,,dom-serializer,2.0.0,https://github.com/cheeriojs/dom-serializer,deps_dev
npm,,dom-storage,2.1.0,https://git.coolaj86.com/coolaj86/dom-storage.js,deps_dev
npm,,dom-urls,1.1.0,https://github.com/passy/node-dom-urls,deps_dev
npm,,dom-walk,0.1.1,https://github.com/Raynos/dom-walk,deps_dev
npm,,dom-walk,0.1.2,https://github.com/Raynos/dom-walk,deps_dev
npm,,domain-browser,1.1.7,https://github.com/bevry/domain-browser,deps_dev
npm,,domain-browser,1.2.0,https://github.com/bevry/domain-browser,deps_dev
npm,,domain-browser,4.19.0,https://github.com/bevry/domain-browser,deps_dev
npm,,domain-browser,4.22.0,https://github.com/bevry/domain-browser,deps_dev
npm,,domain-browser,4.23.0,https://github.com/bevry/domain-browser,deps_dev
npm,,domelementtype,1.1.3,https://github.com/fb55/domelementtype,deps_dev
npm,,domelementtype,1.3.0,https://github.com/fb55/domelementtype,deps_dev
npm,,domelementtype,1.3.1,https://github.com/fb55/domelementtype,deps_dev
npm,,domelementtype,2.0.1,https://github.com/fb55/domelementtype,deps_dev
npm,,domelementtype,2.0.2,https://github.com/fb55/domelementtype,deps_dev
npm,,domelementtype,2.2.0,https://github.com/fb55/domelementtype,deps_dev
npm,,domelementtype,2.3.0,https://github.com/fb55/domelementtype,deps_dev
npm,,domexception,1.0.1,https://github.com/jsdom/domexception,deps_dev
npm,,domexception,2.0.1,https://github.com/jsdom/domexception,deps_dev
npm,,domexception,4.0.0,https://github.com/jsdom/domexception,deps_dev
npm,,domhandler,2.1.0,https://github.com/fb55/domhandler,deps_dev
npm,,domhandler,2.3.0,https://github.com/fb55/domhandler,deps_dev
npm,,domhandler,2.4.1,https://github.com/fb55/domhandler,deps_dev
npm,,domhandler,2.4.2,https://github.com/fb55/domhandler,deps_dev
npm,,domhandler,3.3.0,https://github.com/fb55/domhandler,deps_dev
npm,,domhandler,4.0.0,https://github.com/fb55/domhandler,deps_dev
npm,,domhandler,4.2.0,https://github.com/fb55/domhandler,deps_dev
npm,,domhandler,4.3.0,https://github.com/fb55/domhandler,deps_dev
npm,,domhandler,4.3.1,https://github.com/fb55/domhandler,deps_dev
npm,,domhandler,5.0.3,https://github.com/fb55/domhandler,deps_dev
npm,,dompurify,2.2.6,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,2.2.9,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,2.5.7,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,3.0.3,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,3.0.5,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,3.1.5,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,3.1.6,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,3.1.7,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,3.2.3,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,3.2.4,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,3.2.5,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,3.2.6,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,3.2.7,https://github.com/cure53/DOMPurify,deps_dev
npm,,dompurify,3.3.0,https://github.com/cure53/DOMPurify,deps_dev
npm,,domutils,1.1.6,https://github.com/fb55/domutils,deps_dev
npm,,domutils,1.5.1,https://github.com/fb55/domutils,deps_dev
npm,,domutils,1.6.2,https://github.com/fb55/domutils,deps_dev
npm,,domutils,1.7.0,https://github.com/fb55/domutils,deps_dev
npm,,domutils,2.5.0,https://github.com/fb55/domutils,deps_dev
npm,,domutils,2.6.0,https://github.com/fb55/domutils,deps_dev
npm,,domutils,2.7.0,https://github.com/fb55/domutils,deps_dev
npm,,domutils,2.8.0,https://github.com/fb55/domutils,deps_dev
npm,,domutils,3.0.1,https://github.com/fb55/domutils,deps_dev
npm,,domutils,3.1.0,https://github.com/fb55/domutils,deps_dev
npm,,domutils,3.2.1,https://github.com/fb55/domutils,deps_dev
npm,,domutils,3.2.2,https://github.com/fb55/domutils,deps_dev
npm,,dot-case,1.1.2,https://github.com/blakeembrey/change-case,deps_dev
npm,,dot-case,2.1.1,https://github.com/blakeembrey/change-case,deps_dev
npm,,dot-case,3.0.4,https://github.com/blakeembrey/change-case,deps_dev
npm,,dot-object,1.7.0,https://github.com/rhalff/dot-object,deps_dev
npm,,dot-prop,10.1.0,https://github.com/sindresorhus/dot-prop,deps_dev
npm,,dot-prop,3.0.0,https://github.com/sindresorhus/dot-prop,deps_dev
npm,,dot-prop,4.2.0,https://github.com/sindresorhus/dot-prop,deps_dev
npm,,dot-prop,4.2.1,https://github.com/sindresorhus/dot-prop,deps_dev
npm,,dot-prop,5.2.0,https://github.com/sindresorhus/dot-prop,deps_dev
npm,,dot-prop,5.3.0,https://github.com/sindresorhus/dot-prop,deps_dev
npm,,dot-prop,6.0.1,https://github.com/sindresorhus/dot-prop,deps_dev
npm,,dot-prop,9.0.0,https://github.com/sindresorhus/dot-prop,deps_dev
npm,,dotenv,10.0.0,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,16.0.1,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,16.0.3,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,16.1.4,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,16.3.1,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,16.3.2,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,16.4.1,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,16.4.5,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,16.4.7,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,16.5.0,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,16.6.1,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,17.2.1,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,17.2.2,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,17.2.3,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,4.0.0,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,5.0.1,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,6.2.0,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,7.0.0,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,8.2.0,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv,8.6.0,https://github.com/motdotla/dotenv,deps_dev
npm,,dotenv-checker,1.1.5,https://github.com/chempogonzalez/dotenv-checker,deps_dev
npm,,dotenv-cli,10.0.0,https://github.com/entropitor/dotenv-cli,deps_dev
npm,,dotenv-cli,6.0.0,https://github.com/entropitor/dotenv-cli,deps_dev
npm,,dotenv-cli,8.0.0,https://github.com/entropitor/dotenv-cli,deps_dev
npm,,dotenv-defaults,1.0.2,https://github.com/mrsteele/dotenv-defaults,deps_dev
npm,,dotenv-expand,10.0.0,https://github.com/motdotla/dotenv-expand,deps_dev
npm,,dotenv-expand,11.0.6,https://github.com/motdotla/dotenv-expand,deps_dev
npm,,dotenv-expand,11.0.7,https://github.com/motdotla/dotenv-expand,deps_dev
npm,,dotenv-expand,4.2.0,https://github.com/motdotla/dotenv-expand,deps_dev
npm,,dotenv-expand,5.1.0,https://github.com/motdotla/dotenv-expand,deps_dev
